State,County,FIPS,MapDate,DSCI
NV,White Pine County,32033,20130716,277
NV,White Pine County,32033,20130723,277
NV,White Pine County,32033,20130730,277
NV,White Pine County,32033,20130806,279
NV,White Pine County,32033,20130813,279
NV,White Pine County,32033,20130820,279
NV,White Pine County,32033,20130827,279
NV,White Pine County,32033,20130903,271
NV,White Pine County,32033,20130910,271
NV,White Pine County,32033,20130917,250
NV,White Pine County,32033,20130924,250
NV,White Pine County,32033,20131001,250
NV,White Pine County,32033,20131008,250
NV,White Pine County,32033,20131015,250
NV,White Pine County,32033,20131022,250
NV,White Pine County,32033,20131029,250
NV,White Pine County,32033,20131105,250
NV,White Pine County,32033,20131112,250
NV,White Pine County,32033,20131119,250
NV,White Pine County,32033,20131126,250
NV,White Pine County,32033,20131203,250
NV,White Pine County,32033,20131210,250
NV,White Pine County,32033,20131217,250
NV,White Pine County,32033,20131224,250
NV,White Pine County,32033,20131231,250
NV,White Pine County,32033,20140107,250
NV,White Pine County,32033,20140114,250
NV,White Pine County,32033,20140121,250
NV,White Pine County,32033,20140128,250
NV,White Pine County,32033,20140204,250
NV,White Pine County,32033,20140211,250
NV,White Pine County,32033,20140218,234
NV,White Pine County,32033,20140225,234
NV,White Pine County,32033,20140304,234
NV,White Pine County,32033,20140311,234
NV,White Pine County,32033,20140318,234
NV,White Pine County,32033,20140325,234
NV,White Pine County,32033,20140401,234
NV,White Pine County,32033,20140408,234
NV,White Pine County,32033,20140415,234
NV,White Pine County,32033,20140422,234
NV,White Pine County,32033,20140429,234
NV,White Pine County,32033,20140506,234
NV,White Pine County,32033,20140513,234
NV,White Pine County,32033,20140520,234
NV,White Pine County,32033,20140527,234
NV,White Pine County,32033,20140603,234
NV,White Pine County,32033,20140610,234
NV,White Pine County,32033,20140617,233
NV,White Pine County,32033,20140624,233
NV,White Pine County,32033,20140701,233
NV,White Pine County,32033,20140708,233
NV,White Pine County,32033,20140715,233
NV,White Pine County,32033,20140722,233
NV,White Pine County,32033,20140729,233
NV,White Pine County,32033,20140805,233
NV,White Pine County,32033,20140812,233
NV,White Pine County,32033,20140819,233
NV,White Pine County,32033,20140826,233
NV,White Pine County,32033,20140902,205
NV,White Pine County,32033,20140909,205
NV,White Pine County,32033,20140916,205
NV,White Pine County,32033,20140923,163
NV,White Pine County,32033,20140930,163
NV,White Pine County,32033,20141007,164
NV,White Pine County,32033,20141014,164
NV,White Pine County,32033,20141021,164
NV,White Pine County,32033,20141028,164
NV,White Pine County,32033,20141104,164
NV,White Pine County,32033,20141111,163
NV,White Pine County,32033,20141118,163
NV,White Pine County,32033,20141125,163
NV,White Pine County,32033,20141202,163
NV,White Pine County,32033,20141209,163
NV,White Pine County,32033,20141216,163
NV,White Pine County,32033,20141223,163
NV,White Pine County,32033,20141230,163
NV,White Pine County,32033,20150106,163
NV,White Pine County,32033,20150113,163
NV,White Pine County,32033,20150120,163
NV,White Pine County,32033,20150127,200
NV,White Pine County,32033,20150203,200
NV,White Pine County,32033,20150210,200
NV,White Pine County,32033,20150217,200
NV,White Pine County,32033,20150224,200
NV,White Pine County,32033,20150303,200
NV,White Pine County,32033,20150310,218
NV,White Pine County,32033,20150317,218
NV,White Pine County,32033,20150324,218
NV,White Pine County,32033,20150331,299
NV,White Pine County,32033,20150407,299
NV,White Pine County,32033,20150414,299
NV,White Pine County,32033,20150421,299
NV,White Pine County,32033,20150428,299
NV,White Pine County,32033,20150505,299
NV,White Pine County,32033,20150512,299
NV,White Pine County,32033,20150519,299
NV,White Pine County,32033,20150526,299
NV,White Pine County,32033,20150602,299
NV,White Pine County,32033,20150609,299
NV,White Pine County,32033,20150616,293
NV,White Pine County,32033,20150623,293
NV,White Pine County,32033,20150630,293
NV,White Pine County,32033,20150707,292
NV,White Pine County,32033,20150714,292
NV,White Pine County,32033,20150721,292
NV,White Pine County,32033,20150728,292
NV,White Pine County,32033,20150804,292
NV,White Pine County,32033,20150811,292
NV,White Pine County,32033,20150818,292
NV,White Pine County,32033,20150825,292
NV,White Pine County,32033,20150901,292
NV,White Pine County,32033,20150908,292
NV,White Pine County,32033,20150915,292
NV,White Pine County,32033,20150922,292
NV,White Pine County,32033,20150929,292
NV,White Pine County,32033,20151006,292
NV,White Pine County,32033,20151013,292
NV,White Pine County,32033,20151020,272
NV,White Pine County,32033,20151027,272
NV,White Pine County,32033,20151103,272
NV,White Pine County,32033,20151110,272
NV,White Pine County,32033,20151117,214
NV,White Pine County,32033,20151124,214
NV,White Pine County,32033,20151201,208
NV,White Pine County,32033,20151208,208
NV,White Pine County,32033,20151215,208
NV,White Pine County,32033,20151222,208
NV,White Pine County,32033,20151229,208
NV,White Pine County,32033,20160105,208
NV,White Pine County,32033,20160112,154
NV,White Pine County,32033,20160119,121
NV,White Pine County,32033,20160126,116
NV,White Pine County,32033,20160202,117
NV,White Pine County,32033,20160209,104
NV,White Pine County,32033,20160216,104
NV,White Pine County,32033,20160223,104
NV,White Pine County,32033,20160301,104
NV,White Pine County,32033,20160308,104
NV,White Pine County,32033,20160315,104
NV,White Pine County,32033,20160322,104
NV,White Pine County,32033,20160329,104
NV,White Pine County,32033,20160405,104
NV,White Pine County,32033,20160412,104
NV,White Pine County,32033,20160419,104
NV,White Pine County,32033,20160426,104
NV,White Pine County,32033,20160503,22
NV,White Pine County,32033,20160510,22
NV,White Pine County,32033,20160517,4
NV,White Pine County,32033,20160524,1
NV,White Pine County,32033,20160531,0
NV,White Pine County,32033,20160607,0
NV,White Pine County,32033,20160614,0
NV,White Pine County,32033,20160621,0
NV,White Pine County,32033,20160628,0
NV,White Pine County,32033,20160705,0
NV,White Pine County,32033,20160712,0
NV,White Pine County,32033,20160719,0
NV,White Pine County,32033,20160726,0
NV,White Pine County,32033,20160802,0
NV,White Pine County,32033,20160809,0
NV,White Pine County,32033,20160816,0
NV,White Pine County,32033,20160823,0
NV,White Pine County,32033,20160830,0
NV,White Pine County,32033,20160906,20
NV,White Pine County,32033,20160913,91
NV,White Pine County,32033,20160920,91
NV,White Pine County,32033,20160927,91
NV,White Pine County,32033,20161004,91
NV,White Pine County,32033,20161011,91
NV,White Pine County,32033,20161018,6
NV,White Pine County,32033,20161025,6
NV,White Pine County,32033,20161101,6
NV,White Pine County,32033,20161108,6
NV,White Pine County,32033,20161115,6
NV,White Pine County,32033,20161122,6
NV,White Pine County,32033,20161129,6
NV,White Pine County,32033,20161206,6
NV,White Pine County,32033,20161213,7
NV,White Pine County,32033,20161220,7
NV,White Pine County,32033,20161227,7
NV,White Pine County,32033,20170103,7
NV,White Pine County,32033,20170110,6
NV,White Pine County,32033,20170117,6
NV,White Pine County,32033,20170124,6
NV,White Pine County,32033,20170131,6
NV,White Pine County,32033,20170207,0
NV,White Pine County,32033,20170214,0
NV,White Pine County,32033,20170221,0
NV,White Pine County,32033,20170228,0
NV,White Pine County,32033,20170307,0
NV,White Pine County,32033,20170314,0
NV,White Pine County,32033,20170321,0
NV,White Pine County,32033,20170328,0
NV,White Pine County,32033,20170404,0
NV,White Pine County,32033,20170411,0
NV,White Pine County,32033,20170418,0
NV,White Pine County,32033,20170425,0
NV,White Pine County,32033,20170502,0
NV,White Pine County,32033,20170509,0
NV,White Pine County,32033,20170516,0
NV,White Pine County,32033,20170523,0
NV,White Pine County,32033,20170530,0
NV,White Pine County,32033,20170606,0
NV,White Pine County,32033,20170613,0
NV,White Pine County,32033,20170620,0
NV,White Pine County,32033,20170627,0
NV,White Pine County,32033,20170704,30
NV,White Pine County,32033,20170711,30
NV,White Pine County,32033,20170718,30
NV,White Pine County,32033,20170725,73
NV,White Pine County,32033,20170801,73
NV,White Pine County,32033,20170808,73
NV,White Pine County,32033,20170815,8
NV,White Pine County,32033,20170822,8
NV,White Pine County,32033,20170829,8
NV,White Pine County,32033,20170905,8
NV,White Pine County,32033,20170912,8
NV,White Pine County,32033,20170919,8
NV,White Pine County,32033,20170926,8
NV,White Pine County,32033,20171003,8
NV,White Pine County,32033,20171010,8
NV,White Pine County,32033,20171017,8
NV,White Pine County,32033,20171024,8
NV,White Pine County,32033,20171031,8
NV,White Pine County,32033,20171107,14
NV,White Pine County,32033,20171114,20
NV,White Pine County,32033,20171121,20
NV,White Pine County,32033,20171128,53
NV,White Pine County,32033,20171205,53
NV,White Pine County,32033,20171212,53
NV,White Pine County,32033,20171219,56
NV,White Pine County,32033,20171226,56
NV,White Pine County,32033,20180102,56
NV,White Pine County,32033,20180109,56
NV,White Pine County,32033,20180116,56
NV,White Pine County,32033,20180123,56
NV,White Pine County,32033,20180130,150
NV,White Pine County,32033,20180206,149
NV,White Pine County,32033,20180213,149
NV,White Pine County,32033,20180220,150
NV,White Pine County,32033,20180227,150
NV,White Pine County,32033,20180306,150
NV,White Pine County,32033,20180313,150
NV,White Pine County,32033,20180320,150
NV,White Pine County,32033,20180327,150
NV,White Pine County,32033,20180403,151
NV,White Pine County,32033,20180410,152
NV,White Pine County,32033,20180417,152
NV,White Pine County,32033,20180424,152
NV,White Pine County,32033,20180501,152
NV,White Pine County,32033,20180508,152
NV,White Pine County,32033,20180515,152
NV,White Pine County,32033,20180522,151
NV,White Pine County,32033,20180529,151
NV,White Pine County,32033,20180605,151
NV,White Pine County,32033,20180612,152
NV,White Pine County,32033,20180619,152
NV,White Pine County,32033,20180626,152
NV,White Pine County,32033,20180703,152
NV,White Pine County,32033,20180710,151
NV,White Pine County,32033,20180717,152
NV,White Pine County,32033,20180724,152
NV,White Pine County,32033,20180731,184
NV,White Pine County,32033,20180807,184
NV,White Pine County,32033,20180814,184
NV,White Pine County,32033,20180821,184
NV,White Pine County,32033,20180828,184
NV,White Pine County,32033,20180904,184
NV,White Pine County,32033,20180911,184
NV,White Pine County,32033,20180918,184
NV,White Pine County,32033,20180925,231
NV,White Pine County,32033,20181002,231
NV,White Pine County,32033,20181009,232
NV,White Pine County,32033,20181016,232
NV,White Pine County,32033,20181023,232
NV,White Pine County,32033,20181030,232
NV,White Pine County,32033,20181106,232
NV,White Pine County,32033,20181113,232
NV,White Pine County,32033,20181120,232
NV,White Pine County,32033,20181127,232
NV,White Pine County,32033,20181204,232
NV,White Pine County,32033,20181211,248
NV,White Pine County,32033,20181218,248
NV,White Pine County,32033,20181225,247
NV,White Pine County,32033,20190101,247
NV,White Pine County,32033,20190108,247
NV,White Pine County,32033,20190115,247
NV,White Pine County,32033,20190122,244
NV,White Pine County,32033,20190129,214
NV,White Pine County,32033,20190205,214
NV,White Pine County,32033,20190212,219
NV,White Pine County,32033,20190219,219
NV,White Pine County,32033,20190226,194
NV,White Pine County,32033,20190305,194
NV,White Pine County,32033,20190312,136
NV,White Pine County,32033,20190319,136
NV,White Pine County,32033,20190326,49
NV,White Pine County,32033,20190402,49
NV,White Pine County,32033,20190409,8
NV,White Pine County,32033,20190416,0
NV,White Pine County,32033,20190423,0
NV,White Pine County,32033,20190430,0
NV,White Pine County,32033,20190507,0
NV,White Pine County,32033,20190514,0
NV,White Pine County,32033,20190521,0
NV,White Pine County,32033,20190528,0
NV,White Pine County,32033,20190604,0
NV,White Pine County,32033,20190611,0
NV,White Pine County,32033,20190618,0
NV,White Pine County,32033,20190625,0
NV,White Pine County,32033,20190702,0
NV,White Pine County,32033,20190709,0
NV,White Pine County,32033,20190716,0
NV,White Pine County,32033,20190723,0
NV,White Pine County,32033,20190730,0
NV,White Pine County,32033,20190806,0
NV,White Pine County,32033,20190813,0
NV,White Pine County,32033,20190820,0
NV,White Pine County,32033,20190827,0
NV,White Pine County,32033,20190903,0
NV,White Pine County,32033,20190910,0
NV,White Pine County,32033,20190917,0
NV,White Pine County,32033,20190924,0
NV,White Pine County,32033,20191001,0
NV,White Pine County,32033,20191008,52
NV,White Pine County,32033,20191015,63
NV,White Pine County,32033,20191022,93
NV,White Pine County,32033,20191029,93
NV,White Pine County,32033,20191105,93
NV,White Pine County,32033,20191112,100
NV,White Pine County,32033,20191119,100
NV,White Pine County,32033,20191126,100
NV,White Pine County,32033,20191203,100
NV,White Pine County,32033,20191210,6
NV,White Pine County,32033,20191217,6
NV,White Pine County,32033,20191224,6
NV,White Pine County,32033,20191231,6
NV,White Pine County,32033,20200107,6
NV,White Pine County,32033,20200114,6
NV,White Pine County,32033,20200121,6
NV,White Pine County,32033,20200128,0
NV,White Pine County,32033,20200204,0
NV,White Pine County,32033,20200211,21
NV,White Pine County,32033,20200218,21
NV,White Pine County,32033,20200225,56
NV,White Pine County,32033,20200303,63
NV,White Pine County,32033,20200310,83
NV,White Pine County,32033,20200317,100
NV,White Pine County,32033,20200324,100
NV,White Pine County,32033,20200331,154
NV,White Pine County,32033,20200407,157
NV,White Pine County,32033,20200414,157
NV,White Pine County,32033,20200421,157
NV,White Pine County,32033,20200428,175
NV,White Pine County,32033,20200505,175
NV,White Pine County,32033,20200512,193
NV,White Pine County,32033,20200519,193
NV,White Pine County,32033,20200526,193
NV,White Pine County,32033,20200602,193
NV,White Pine County,32033,20200609,193
NV,White Pine County,32033,20200616,192
NV,White Pine County,32033,20200623,192
NV,White Pine County,32033,20200630,192
NV,White Pine County,32033,20200707,192
NV,White Pine County,32033,20200714,227
NV,White Pine County,32033,20200721,292
NV,White Pine County,32033,20200728,333
NV,White Pine County,32033,20200804,333
NV,White Pine County,32033,20200811,345
NV,White Pine County,32033,20200818,345
NV,White Pine County,32033,20200825,371
NV,White Pine County,32033,20200901,371
NV,White Pine County,32033,20200908,380
NV,White Pine County,32033,20200915,405
NV,White Pine County,32033,20200922,429
NV,White Pine County,32033,20200929,429
NV,White Pine County,32033,20201006,429
NV,White Pine County,32033,20201013,429
NV,White Pine County,32033,20201020,429
NV,White Pine County,32033,20201027,429
NV,White Pine County,32033,20201103,429
NV,White Pine County,32033,20201110,429
NV,White Pine County,32033,20201117,429
NV,White Pine County,32033,20201124,429
NV,White Pine County,32033,20201201,456
NV,White Pine County,32033,20201208,456
NV,White Pine County,32033,20201215,456
NV,White Pine County,32033,20201222,456
NV,White Pine County,32033,20201229,456
NV,White Pine County,32033,20210105,456
NV,White Pine County,32033,20210112,456
NV,White Pine County,32033,20210119,456
NV,White Pine County,32033,20210126,456
NV,White Pine County,32033,20210202,456
NV,White Pine County,32033,20210209,456
NV,White Pine County,32033,20210216,453
NV,White Pine County,32033,20210223,467
NV,White Pine County,32033,20210302,467
NV,White Pine County,32033,20210309,467
NV,White Pine County,32033,20210316,467
NV,White Pine County,32033,20210323,467
NV,White Pine County,32033,20210330,467
NV,White Pine County,32033,20210406,467
NV,White Pine County,32033,20210413,467
NV,White Pine County,32033,20210420,467
NV,White Pine County,32033,20210427,467
NV,White Pine County,32033,20210504,467
NV,White Pine County,32033,20210511,467
NV,White Pine County,32033,20210518,467
NV,White Pine County,32033,20210525,467
NV,White Pine County,32033,20210601,467
NV,White Pine County,32033,20210608,467
NV,White Pine County,32033,20210615,467
NV,White Pine County,32033,20210622,467
NV,White Pine County,32033,20210629,467
NV,White Pine County,32033,20210706,467
NV,White Pine County,32033,20210713,467
NV,White Pine County,32033,20210720,467
NV,White Pine County,32033,20210727,467
NV,White Pine County,32033,20210803,453
NV,White Pine County,32033,20210810,453
NV,White Pine County,32033,20210817,453
NV,White Pine County,32033,20210824,453
NV,White Pine County,32033,20210831,453
NV,White Pine County,32033,20210907,453
NV,White Pine County,32033,20210914,453
NV,White Pine County,32033,20210921,453
NV,White Pine County,32033,20210928,449
NV,White Pine County,32033,20211005,449
NV,White Pine County,32033,20211012,449
NV,White Pine County,32033,20211019,449
NV,White Pine County,32033,20211026,450
NV,White Pine County,32033,20211102,450
NV,White Pine County,32033,20211109,450
NV,White Pine County,32033,20211116,450
NV,White Pine County,32033,20211123,450
NV,White Pine County,32033,20211130,450
NV,White Pine County,32033,20211207,450
NV,White Pine County,32033,20211214,448
NV,White Pine County,32033,20211221,448
NV,White Pine County,32033,20211228,374
NV,White Pine County,32033,20220104,374
NV,White Pine County,32033,20220111,353
NV,White Pine County,32033,20220118,353
NV,White Pine County,32033,20220125,353
NV,White Pine County,32033,20220201,353
NV,White Pine County,32033,20220208,353
NV,White Pine County,32033,20220215,353
NV,White Pine County,32033,20220222,353
NV,White Pine County,32033,20220301,353
NV,White Pine County,32033,20220308,353
NV,White Pine County,32033,20220315,353
NV,White Pine County,32033,20220322,353
NV,White Pine County,32033,20220329,353
NV,White Pine County,32033,20220405,353
NV,White Pine County,32033,20220412,353
NV,White Pine County,32033,20220419,353
NV,White Pine County,32033,20220426,353
NV,White Pine County,32033,20220503,353
NV,White Pine County,32033,20220510,353
NV,White Pine County,32033,20220517,353
NV,White Pine County,32033,20220524,353
NV,White Pine County,32033,20220531,353
NV,White Pine County,32033,20220607,353
NV,White Pine County,32033,20220614,353
NV,White Pine County,32033,20220621,353
NV,White Pine County,32033,20220628,353
NV,White Pine County,32033,20220705,353
NV,White Pine County,32033,20220712,411
NV,White Pine County,32033,20220719,418
NV,White Pine County,32033,20220726,418
NV,White Pine County,32033,20220802,418
NV,White Pine County,32033,20220809,404
NV,White Pine County,32033,20220816,379
NV,White Pine County,32033,20220823,379
NV,White Pine County,32033,20220830,379
NV,White Pine County,32033,20220906,379
NV,White Pine County,32033,20220913,379
NV,White Pine County,32033,20220920,379
NV,White Pine County,32033,20220927,379
NV,White Pine County,32033,20221004,379
NV,White Pine County,32033,20221011,379
NV,White Pine County,32033,20221018,379
NV,White Pine County,32033,20221025,379
NV,White Pine County,32033,20221101,379
NV,White Pine County,32033,20221108,379
NV,White Pine County,32033,20221115,379
NV,White Pine County,32033,20221122,379
NV,White Pine County,32033,20221129,315
NV,White Pine County,32033,20221206,311
NV,White Pine County,32033,20221213,303
NV,White Pine County,32033,20221220,303
NV,White Pine County,32033,20221227,303
NV,White Pine County,32033,20230103,300
NV,White Pine County,32033,20230110,300
NV,White Pine County,32033,20230117,300
NV,White Pine County,32033,20230124,215
NV,White Pine County,32033,20230131,215
NV,White Pine County,32033,20230207,150
NV,White Pine County,32033,20230214,150
NV,White Pine County,32033,20230221,150
NV,White Pine County,32033,20230228,150
NV,White Pine County,32033,20230307,147
NV,White Pine County,32033,20230314,132
NV,White Pine County,32033,20230321,132
NV,White Pine County,32033,20230328,32
NV,White Pine County,32033,20230404,17
NV,White Pine County,32033,20230411,14
NV,White Pine County,32033,20230418,14
NV,White Pine County,32033,20230425,14
NV,White Pine County,32033,20230502,14
NV,White Pine County,32033,20230509,14
NV,White Pine County,32033,20230516,14
NV,White Pine County,32033,20230523,14
NV,White Pine County,32033,20230530,14
NV,White Pine County,32033,20230606,3
NV,White Pine County,32033,20230613,0
NV,White Pine County,32033,20230620,0
NV,White Pine County,32033,20230627,0
NV,White Pine County,32033,20230704,0
NV,White Pine County,32033,20230711,0
NV,White Pine County,32033,20230718,0
NV,White Pine County,32033,20230725,0
NV,White Pine County,32033,20230801,0
NV,White Pine County,32033,20230808,0
NV,White Pine County,32033,20230815,0
NV,White Pine County,32033,20230822,0
NV,White Pine County,32033,20230829,0
NV,White Pine County,32033,20230905,0
NV,White Pine County,32033,20230912,0
NV,White Pine County,32033,20230919,0
NV,White Pine County,32033,20230926,0
NV,White Pine County,32033,20231003,0
NV,White Pine County,32033,20231010,0
NV,White Pine County,32033,20231017,0
NV,White Pine County,32033,20231024,0
NV,White Pine County,32033,20231031,0
NV,White Pine County,32033,20231107,0
NV,White Pine County,32033,20231114,0
NV,White Pine County,32033,20231121,0
NV,White Pine County,32033,20231128,0
NV,White Pine County,32033,20231205,0
NV,White Pine County,32033,20231212,0
NV,White Pine County,32033,20231219,0
NV,White Pine County,32033,20231226,0
NV,White Pine County,32033,20240102,0
NV,White Pine County,32033,20240109,0
NV,White Pine County,32033,20240116,0
NV,White Pine County,32033,20240123,0
NV,White Pine County,32033,20240130,0
NV,White Pine County,32033,20240206,0
NV,White Pine County,32033,20240213,0
NV,White Pine County,32033,20240220,0
NV,White Pine County,32033,20240227,0
NV,White Pine County,32033,20240305,0
NV,White Pine County,32033,20240312,0
NV,White Pine County,32033,20240319,0
NV,White Pine County,32033,20240326,0
NV,White Pine County,32033,20240402,0
NV,White Pine County,32033,20240409,0
NV,White Pine County,32033,20240416,0
NV,White Pine County,32033,20240423,0
NV,White Pine County,32033,20240430,0
NV,White Pine County,32033,20240507,0
NV,White Pine County,32033,20240514,0
NV,White Pine County,32033,20240521,0
NV,White Pine County,32033,20240528,0
NV,White Pine County,32033,20240604,0
NV,White Pine County,32033,20240611,0
NV,White Pine County,32033,20240618,0
NV,White Pine County,32033,20240625,0
NV,White Pine County,32033,20240702,0
NV,White Pine County,32033,20240709,0
NV,White Pine County,32033,20240716,100
NV,White Pine County,32033,20240723,100
NV,White Pine County,32033,20240730,100
NV,White Pine County,32033,20240806,82
NV,White Pine County,32033,20240813,82
NV,White Pine County,32033,20240820,82
NV,White Pine County,32033,20240827,100
NV,White Pine County,32033,20240903,100
NV,White Pine County,32033,20240910,100
NV,White Pine County,32033,20240917,100
NV,White Pine County,32033,20240924,100
NV,White Pine County,32033,20241001,100
NV,White Pine County,32033,20241008,100
NV,White Pine County,32033,20241015,100
NV,White Pine County,32033,20241022,100
NV,White Pine County,32033,20241029,100
NV,White Pine County,32033,20241105,100
NV,White Pine County,32033,20241112,100
NV,White Pine County,32033,20241119,100
NV,White Pine County,32033,20241126,100
NV,White Pine County,32033,20241203,100
NV,White Pine County,32033,20241210,100
NV,White Pine County,32033,20241217,100
NV,White Pine County,32033,20241224,100
NV,White Pine County,32033,20241231,100
NV,White Pine County,32033,20250107,100
NV,White Pine County,32033,20250114,100
NV,White Pine County,32033,20250121,100
NV,White Pine County,32033,20250128,138
NV,White Pine County,32033,20250204,197
NV,White Pine County,32033,20250211,222
NV,White Pine County,32033,20250218,264
NV,White Pine County,32033,20250225,264
NV,White Pine County,32033,20250304,264
NV,White Pine County,32033,20250311,264
NV,White Pine County,32033,20250318,264
NV,White Pine County,32033,20250325,260
NV,White Pine County,32033,20250401,260
NV,White Pine County,32033,20250408,223
NV,White Pine County,32033,20250415,223
NV,White Pine County,32033,20250422,223
NV,White Pine County,32033,20250429,223
NV,White Pine County,32033,20250506,223
NV,White Pine County,32033,20250513,223
NV,White Pine County,32033,20250520,223
NV,White Pine County,32033,20250527,223
NV,White Pine County,32033,20250603,223
NV,White Pine County,32033,20250610,223
NV,White Pine County,32033,20250617,223
NV,White Pine County,32033,20250624,223
NV,White Pine County,32033,20250701,223
NV,White Pine County,32033,20250708,223
NV,White Pine County,32033,20250715,223
NV,White Pine County,32033,20250722,223
NV,White Pine County,32033,20250729,223
NV,White Pine County,32033,20250805,237
NV,White Pine County,32033,20250812,240
NV,White Pine County,32033,20250819,299
NV,White Pine County,32033,20250826,299
NV,White Pine County,32033,20250902,299
NV,White Pine County,32033,20250909,299
NV,White Pine County,32033,20250916,299
NV,White Pine County,32033,20250923,299
NV,White Pine County,32033,20250930,299
NV,White Pine County,32033,20251007,299
NV,White Pine County,32033,20251014,296
NV,White Pine County,32033,20251021,262
NV,White Pine County,32033,20251028,262
NV,White Pine County,32033,20251104,262
NV,White Pine County,32033,20251111,262
NV,White Pine County,32033,20251118,262
NV,White Pine County,32033,20251125,262
NV,White Pine County,32033,20251202,258
NV,White Pine County,32033,20251209,271
NV,White Pine County,32033,20251216,271
NV,White Pine County,32033,20251223,271
NV,White Pine County,32033,20251230,271
NV,White Pine County,32033,20260106,228
NV,White Pine County,32033,20260113,203
NV,White Pine County,32033,20260120,203
NV,White Pine County,32033,20260127,203
NV,White Pine County,32033,20260203,203
NV,White Pine County,32033,20260210,203
NV,White Pine County,32033,20260217,203
NV,White Pine County,32033,20260224,203
NV,White Pine County,32033,20260303,203
NV,White Pine County,32033,20260310,203
NV,White Pine County,32033,20260317,212
NV,White Pine County,32033,20260324,213
NV,White Pine County,32033,20260331,216
NV,White Pine County,32033,20260407,216
NV,White Pine County,32033,20260414,216
NV,White Pine County,32033,20260421,300
NV,White Pine County,32033,20260428,300
NV,White Pine County,32033,20260505,300
NV,White Pine County,32033,20260512,300
NV,White Pine County,32033,20260519,300
NV,White Pine County,32033,20260526,300
NV,White Pine County,32033,20260602,305
OR,Baker County,41001,20130101,21
OR,Baker County,41001,20130108,21
OR,Baker County,41001,20130115,22
OR,Baker County,41001,20130122,100
OR,Baker County,41001,20130129,100
OR,Baker County,41001,20130205,100
OR,Baker County,41001,20130212,16
OR,Baker County,41001,20130219,16
OR,Baker County,41001,20130226,16
OR,Baker County,41001,20130305,17
OR,Baker County,41001,20130312,17
OR,Baker County,41001,20130319,54
OR,Baker County,41001,20130326,54
OR,Baker County,41001,20130402,96
OR,Baker County,41001,20130409,92
OR,Baker County,41001,20130416,92
OR,Baker County,41001,20130423,91
OR,Baker County,41001,20130430,91
OR,Baker County,41001,20130507,100
OR,Baker County,41001,20130514,100
OR,Baker County,41001,20130521,100
OR,Baker County,41001,20130528,100
OR,Baker County,41001,20130604,178
OR,Baker County,41001,20130611,250
OR,Baker County,41001,20130618,251
OR,Baker County,41001,20130625,242
OR,Baker County,41001,20130702,243
OR,Baker County,41001,20130709,243
OR,Baker County,41001,20130716,253
OR,Baker County,41001,20130723,253
OR,Baker County,41001,20130730,254
OR,Baker County,41001,20130806,267
OR,Baker County,41001,20130813,267
OR,Baker County,41001,20130820,267
OR,Baker County,41001,20130827,265
OR,Baker County,41001,20130903,265
OR,Baker County,41001,20130910,265
OR,Baker County,41001,20130917,265
OR,Baker County,41001,20130924,265
OR,Baker County,41001,20131001,207
OR,Baker County,41001,20131008,207
OR,Baker County,41001,20131015,207
OR,Baker County,41001,20131022,207
OR,Baker County,41001,20131029,207
OR,Baker County,41001,20131105,207
OR,Baker County,41001,20131112,207
OR,Baker County,41001,20131119,207
OR,Baker County,41001,20131126,207
OR,Baker County,41001,20131203,207
OR,Baker County,41001,20131210,207
OR,Baker County,41001,20131217,210
OR,Baker County,41001,20131224,210
OR,Baker County,41001,20131231,210
OR,Baker County,41001,20140107,210
OR,Baker County,41001,20140114,282
OR,Baker County,41001,20140121,282
OR,Baker County,41001,20140128,282
OR,Baker County,41001,20140204,282
OR,Baker County,41001,20140211,288
OR,Baker County,41001,20140218,262
OR,Baker County,41001,20140225,262
OR,Baker County,41001,20140304,262
OR,Baker County,41001,20140311,230
OR,Baker County,41001,20140318,230
OR,Baker County,41001,20140325,230
OR,Baker County,41001,20140401,228
OR,Baker County,41001,20140408,228
OR,Baker County,41001,20140415,228
OR,Baker County,41001,20140422,228
OR,Baker County,41001,20140429,223
OR,Baker County,41001,20140506,215
OR,Baker County,41001,20140513,215
OR,Baker County,41001,20140520,215
OR,Baker County,41001,20140527,215
OR,Baker County,41001,20140603,215
OR,Baker County,41001,20140610,215
OR,Baker County,41001,20140617,215
OR,Baker County,41001,20140624,215
OR,Baker County,41001,20140701,215
OR,Baker County,41001,20140708,215
OR,Baker County,41001,20140715,215
OR,Baker County,41001,20140722,218
OR,Baker County,41001,20140729,253
OR,Baker County,41001,20140805,276
OR,Baker County,41001,20140812,276
OR,Baker County,41001,20140819,275
OR,Baker County,41001,20140826,275
OR,Baker County,41001,20140902,275
OR,Baker County,41001,20140909,275
OR,Baker County,41001,20140916,340
OR,Baker County,41001,20140923,340
OR,Baker County,41001,20140930,340
OR,Baker County,41001,20141007,340
OR,Baker County,41001,20141014,340
OR,Baker County,41001,20141021,340
OR,Baker County,41001,20141028,340
OR,Baker County,41001,20141104,340
OR,Baker County,41001,20141111,340
OR,Baker County,41001,20141118,340
OR,Baker County,41001,20141125,340
OR,Baker County,41001,20141202,340
OR,Baker County,41001,20141209,340
OR,Baker County,41001,20141216,340
OR,Baker County,41001,20141223,283
OR,Baker County,41001,20141230,283
OR,Baker County,41001,20150106,283
OR,Baker County,41001,20150113,283
OR,Baker County,41001,20150120,283
OR,Baker County,41001,20150127,283
