,incident_id,incident_name,incident_latitude,incident_longitude,incident_county,distance_to_road_km,distance_to_city_km,distance_to_coast_km,distance_to_powerline_km,local_urban_population
25,abc61995-8bea-4be1-aa49-ee378ab3baaa,White Fire,34.55048,-119.82429,Santa Barbara,90.79317380730326,8.745266779003549,20.616046858470348,2.4480709923318797,0.0
26,794412f2-1ba2-4217-ac38-49272a96fb6f,Magic Fire,34.419284,-118.58688,Los Angeles,0.45913962835457806,0.3058797620453318,47.785801882440396,0.35769670239299606,0.0
27,cb5f34a0-177e-445d-9349-dd94063a01d0,Olive Fire,34.611824,-120.074655,Santa Barbara,106.29665767006557,0.17065709989415,21.779154490592575,4.357002103125141,0.0
28,213dc89e-9f29-4480-91a6-aec5fb694999,Branch Fire,35.15832,-120.05131,San Luis Obispo,60.248214154963236,38.4482306725894,58.499644725700435,3.960612196946561,0.0
29,98bfbb7c-8446-4e2e-a268-7e961353723c,Murphy Fire,37.91529,-120.33313,Tuolumne,83.06786007882766,4.265067841696589,109.70399502440682,5.663061922947076,0.0
30,1a5192f1-bc99-4130-8683-381e0534b76a,Lone Fire,39.434183,-121.576804,Butte,53.01819298905183,1.5538797677155443,135.2537809041166,1.9137762641222813,0.0
31,befb9d5c-c0ea-48b8-8589-2586be0275af,Hathaway Fire,33.99647,-116.84137,Riverside,7.26103313278894,4.934540018723153,101.70863473086813,5.848192108446752,0.0
32,5ce45b6c-81b5-422c-9078-8c68dd872c8a,Sonoma-Lake-Napa Unit Lightning Fires,38.4229,-122.0437,"Sonoma, Solano, Lake, Colusa",8.621540414920505,4.929261027336333,83.86547331542732,3.9837263602024793,0.0
33,f9e85371-fc46-4f54-822c-7dcdaadde551,152 Fire,37.03776,-121.006939,Merced,3.884743579684317,11.380022058683899,96.02675090050096,0.1411189180340412,0.0
34,dcb21e64-9d38-47c2-848b-e8e0dea5c2de,Lake Fire,38.99233,-122.703193,Lake,51.081355580452495,0.03698736637508747,75.88956855362824,4.285345930862438,0.0
35,bf37805e-1cc2-4208-9972-753e47874c87,Powerhouse Fire,34.585595,-118.423176,Los Angeles,20.78439959981191,13.968824074638096,67.48293371062448,1.132632546077736,0.0
36,2ad509e4-99f1-4e1a-81eb-839f772f9c45,Vasco Fire,37.775057,-121.737213,Alameda,7.040167186308372,4.80539039276399,74.12249899208486,0.5555429199336864,0.0
37,e9505435-e861-4f33-9069-b0040fb2a135,Viper Fire,33.96936,-117.1265,Riverside,5.938663832841864,3.043729506044164,82.63449261356864,0.8922468165292804,0.0
38,369e41d4-75a6-4be0-a38a-5f7450553631,Northern California Lightning Activity,39.9845,-121.5747,,53.4448871008596,14.191291868901482,134.61368725458962,10.815409697190844,0.0
39,bf59bc5b-1398-4ae5-adef-6f61b9ee1b90,Roadrunner Fire,38.27783,-120.966016,Amador,39.42492045928178,7.532643178768191,116.0872563667315,4.544602929045464,0.0
40,7055a440-5d4c-4f58-bac9-2954ff6698a5,Revis Fire,37.169379,-119.75636,Madera,96.31339760565513,17.418229093654094,138.49375026867244,5.845212625027843,0.0
41,a2cfda2a-21c1-4e45-90b5-37d931b4a926,Clinton Fire,36.772425,-119.628389,Fresno,77.39196233474107,0.9270246652166495,163.89132644064026,1.6333440543814222,0.0
42,bb2eb175-43a3-4a5c-bff6-e3669e52c1d1,Carstens Fire,37.58202,-119.91071,Mariposa,109.66437363558045,33.99550510601912,113.05266207429362,5.30868200544186,0.0
43,fe47b1c2-b9c0-44be-8d10-f270056db35c,PFE Fire,38.729297,-121.380862,Placer,6.269427712716789,0.17276835094285786,123.32502330590626,0.046791055025372376,0.0
44,953f17a1-2034-467b-b48c-28da1a9af60e,Michelle Fire,36.763367,-119.558244,Fresno,81.89241092589951,3.367297951410146,160.48293413591844,2.503712723327687,0.0
45,2d1f0c40-92e7-4540-991b-d353ed68ec6c,Palmyrita Fire,34.001745,-117.302057,Riverside,3.938787662057055,1.1188018969579083,74.0359206363816,0.7274352629769908,0.0
46,05d0fed7-8502-4a6f-9c5c-b9cee0e75408,Rolling Fire,37.015575,-119.78106,Madera,82.73760263444142,6.880698970520383,152.63332347248277,6.932421286646054,0.0
47,2b403f03-fe84-450a-90b7-befb8acc7e70,California Fire,38.08744,-122.13802,Solano,1.9064760518512796,0.2523741650099802,51.45454805283603,0.31845807970146284,0.0
48,15e7e15d-f707-473e-b0f3-6534cfd845b7,Sierra Fire,37.03087,-119.463757,Fresno,106.00545102579251,23.072900926006554,132.69757016975785,2.0172513091033464,0.0
49,23ec2f69-da30-4983-80c2-1f04bfea6f9a,George Fire,36.7218,-119.2248,Fresno,104.66763587562403,11.984889812267653,144.1633323374142,1.9201783584662104,0.0
50,d489b45e-dcba-4eaa-8bb5-6a23255562da,Mount Fire,38.98058,-122.81796,Lake,60.65020669534391,0.10884167384157319,68.18800579748752,2.4971978630404412,0.0
51,6011819c-19ac-46c2-aa48-0ee8be0e48c0,Mills Fire,34.071556,-117.048397,San Bernardino,6.944464136770115,0.24206294391974492,95.93037213152661,0.2914713491278873,0.0
52,95399a9c-8b3e-4413-9f56-5ed57d3d81b3,Concord Fire,39.90465,-121.74367,Contra Costa,39.004103858989936,12.739085162883704,149.0981505246992,6.275952415414551,0.0
53,58317b8d-7f4d-466f-b2c7-035c25fb00f0,Freeman Fire,36.1531,-120.8973,Monterey,54.95665243351505,20.497440266726134,62.23136825797208,7.135725955746718,0.0
54,522114fe-ada8-49a9-9bb2-5891103ff0ca,Kirker Fire,37.96866,-121.91453,Contra Costa,12.143708635393397,1.5015663282581437,62.43944702911673,0.9233117339937337,0.0
55,42690ee2-a5ed-4320-9a55-d5ff3d1a80f5,Northern Region July Lightning,39.9845,-121.5747,,53.4448871008596,14.191291868901482,134.61368725458962,10.815409697190844,0.0
56,8b51033d-abc6-4ea4-8983-990ad4e1c45e,Fox Fire (formally 3-7 Fire),41.2415,-121.035,Modoc,102.58151845542628,47.89068978000094,83.39122986286688,3.6090350391261343,0.0
57,c94959d7-eb88-4724-8feb-ba0662afca10,Vina Fire,40.012398,-122.079871,Tehama,10.82531892004202,0.7839030887403726,156.58428101845848,0.3130666664733219,0.0
58,07fb8b11-f39b-4cd0-8a27-2d4fef7fe680,Grant Fire,37.7393,-121.5869,Alameda,0.0835957566829008,4.154333094348453,86.98563058995776,0.34501992196407644,0.0
59,4c04a4e5-f580-4e62-bb53-2575c72d29dc,Fallon Fire,37.74241,-121.86216,Alameda,4.549734599421392,1.0329263587239683,62.86982595407114,0.09593409549008425,0.0
60,ee19b2ec-a96a-4738-994e-fb3ea016e053,Chariot Fire,32.95435,-116.47381,San Diego,15.991467743306826,23.016974353910843,40.26528159722255,8.59153785552104,0.0
61,a97d2b3a-3a53-424f-852c-5f1b8d199cc3,Adelaida Fire,35.62743,-120.83417,San Luis Obispo,82.70078113195461,11.61015402138833,27.57116420934279,13.322117138637699,0.0
62,397ed8e6-6088-4e03-9316-8f50c65a83be,McGanney Fire,39.206,-121.31634,Yuba,33.69494258202923,8.824632302915662,113.0903425713428,0.10265863245304938,0.0
63,3f64fc8a-8870-4e64-b60a-3e13c8532acd,Fiddler Fire,40.373,-122.7338,Shasta,36.61081255793274,31.336132276912288,118.83096494529174,0.18024816891751147,0.0
64,d778a3f0-2d23-43c1-b9bc-1ea33898fab2,Kyburz Fire,38.774,-120.298,El Dorado,61.36870633889104,22.22484291245713,35.93016514386762,11.171046250152449,0.0
65,e779a754-29fd-472f-8d29-46cfee32d3c2,Uvas Fire,37.1438,-121.7804,Santa Clara,22.035477467711576,4.588716730815718,36.955554271413774,4.218755113175954,0.0
66,873074c8-4b6d-417b-a78c-1d1430027805,Diablo Fire,37.436,-121.1955,Stanislaus,2.6990779129656524,4.029211764480958,97.55341788766218,0.4151706455983587,0.0
67,a3149fec-4d48-427c-8b2c-59e8b79d59db,Mountain Fire,33.7095,-116.72885,Riverside,23.496655437801742,12.448886219089024,88.09356480809902,0.2806842754562476,0.0
68,7d4f107b-66a9-43d2-819d-ec855c2947bf,Orleans Complex,41.333,-123.376,Humboldt,73.20196951138463,70.91515174666507,64.19664473454728,40.00476070953345,0.0
69,ed51bbd2-6f8e-4f46-9073-3673a583fada,Silverwood Fire,34.316,-117.352,San Bernardino,8.891263349981028,5.59257880401613,99.11030665051665,1.7397149276466881,0.0
70,c6cfeed9-55bb-4fdb-8a52-e4d947dba721,Flume Fire,32.612773,-116.707335,San Diego,24.480984639093162,17.747064267913004,4.748552760218885,0.8323886559521638,0.0
71,bee8c339-4f26-4b78-a5b4-a8a0ebdb8786,Aspen Fire,37.279,-119.318,Fresno,133.01217203225025,25.519570726406858,103.54536379022116,6.690613130952058,0.0
72,ba76c009-09c9-497c-b923-1ac8cf05c20d,Salmon River Complex,41.32,-123.176,Siskiyou,60.66945289901838,59.88485033688596,75.99033043958988,28.17844160351984,0.0
73,0b51d3d5-bb3a-426d-9c12-c1878a01d7cf,Branch Fire,39.6612,-121.50354,Butte,60.08833383612342,9.341985357179487,128.83209059102893,0.07670703373517151,0.0
74,d48a839f-d8da-44d7-9b35-b9f61aa28c61,Redlands Fire,33.990128,-117.164997,Riverside,5.301544506275829,2.3863343701768414,81.91369453969894,0.3333092100797642,0.0
75,0658b1f8-5323-4152-b6d1-b208736587db,Relay Fire,33.91027,-116.99895,Riverside,2.480952466689639,1.6041130159890973,84.97729593973548,1.123054574294438,0.0
76,86faecab-ed3a-4fce-95cf-89433a825c72,Water Fire,34.90327,-118.93388,Kern,0.9465354232171137,8.49330123182386,82.14285096970458,0.841430397409364,0.0
77,f1d7f375-8aa3-4cb5-a864-bae9bb90cbd1,Pratt Fire,38.980846,-123.067671,Mendocino,80.77848405379565,12.810140639132806,50.862160834820756,1.1770971360515516,0.0
78,591a56a5-e9c0-45a0-96bd-34098588c39b,Rancho Fire,34.882,-118.9194,Kern,1.0666340388196283,6.4013636371949785,80.86125850707822,0.9606380581905031,0.0
79,4423899b-6197-4ef5-9f73-bca1763f17e6,Paskenta Fire,39.961309,-122.330879,Tehama,11.115639117465493,10.982461310477737,134.42524662205375,4.7314622318348,0.0
80,c9b5d1ff-c042-4b39-8bac-b10fb6fc6c13,Lakeville Fire,38.17693,-122.51253,Sonoma,23.54968202183762,5.070215461547676,39.21035665256785,0.8960774559181541,0.0
81,4630e9ce-88ec-4159-9bc9-25ff5f8216cc,50 Fire,38.63987,-121.08438,"El Dorado, Sacramento",19.848255242322427,0.18512866534645697,102.11916400488661,1.1607687470544013,0.0
82,8fb3a438-3146-4b8d-8f20-bfa8d6610f84,Heacock Fire,33.9634,-117.2508,Riverside,4.423673822345331,0.0,74.1234563508897,0.003540538745017177,423859.59299999994
83,2b300dd5-4474-4b8a-9b4c-3a3014afe27d,Gilman Fire,33.94528,-117.09306,Riverside,5.404452125847392,2.9000956128516204,82.51803212620973,2.1777192686869054,0.0
84,68dadbb3-6a63-483a-add9-491a69d9e0ad,Chuckwagon Fire,37.965364,-120.696362,Calaveras,51.93972963053801,15.911689326029494,126.44906194816586,1.5020890020092552,0.0
85,1e8441c2-f426-40b4-9f4f-3de9f7e232b9,Power Fire,38.25108,-120.02778,Tuolumne,105.6495054444736,24.568810547701133,64.01901377826363,0.7465247805320074,0.0
86,4867ac70-663e-48f4-b9ae-ca0a486234ca,Falls Fire,33.62236,-117.40288,Riverside,9.513110989964272,3.376567529842828,36.62563457026299,8.180533363706887,0.0
87,ac568737-dae6-4050-b1f4-62ab1f9ec930,Tram Fire,38.838,-116.61,Riverside,197.72063291130274,225.2227581313105,184.60833843131255,185.84293272060927,0.0
88,b5b63934-923d-4504-a9b1-75c885477a8d,Indian Fire,39.1591,-122.5906,Lake,35.8418584614517,15.968978850501298,95.68574323082021,15.281884201748717,0.0
89,c400203b-a7fd-4bd8-803a-f3c74bc32a2b,Silver Fire,33.86157,-116.90427,Riverside,6.9412515694121,5.193388564331554,86.86220836480906,4.573592400066711,0.0
90,f3dcbca8-f8ed-46d0-8f6e-9c7fc2fb03e6,Corral Complex,41.035,-123.488,Humboldt,88.48634922372142,46.30422918700327,58.58545210284311,13.409960781750822,0.0
91,e16c204e-58d6-4f78-bc97-729b16ef9f83,Cottonwood Fire,41.923323,-122.578393,Siskiyou,0.09613213707521152,18.56850122017854,9.23192956639959,4.146488683629409,0.0
92,db009f8f-8b9d-44bb-a3f6-83f319c84d72,Union Fire,38.682378,-120.839075,El Dorado,31.612264638398283,0.0,80.77054747397015,0.41778226742317043,20244.860699999997
93,62eabea3-40be-497d-94e4-150f011b925f,Sharp Fire,34.35,-117.62,San Bernardino,12.690869308933056,0.0,86.18166406834938,10.12585337974323,1101.5846999999999
94,0537a175-8fe9-4f5f-b56f-77848fa195f4,Cloverdale Fire,40.473356,-122.48259,Shasta,12.623704996721104,7.86656020784022,142.82709787504692,4.697773219032445,0.0
95,0758e1c0-95ea-47e7-b5c1-5f3ea96bc664,Swedes Fire,39.446268,-121.38236,Butte,51.94204998330819,8.630957785214227,118.54416471500168,4.4559908965992125,0.0
96,8213f5c7-34fa-403b-a4bc-da2ace6e6625,American Fire,39.12,-120.65,Placer,15.18049346523175,25.38305846531314,55.827158298261,11.563527034165842,0.0
97,2b84c8a2-e2e8-45a2-9221-e8075608c218,Coyote Fire,40.88886,-120.958126,Lassen,114.49763851312336,55.928017752036546,80.8365633453155,29.166960840952488,0.0
98,f23f8148-6ec4-4885-9729-0dad7c744485,Pierce Fire,33.570291,-116.10815,Riverside,14.161455438817645,1.6105213544797012,105.03344252002421,0.09481630792822295,0.0
99,ae025ba5-8b5d-48de-ad5e-3037de3d18e9,Double Fire,39.013682,-122.491894,Lake,33.51839705946624,11.576436583964925,89.66163627000877,0.04036768855630905,0.0
100,10445e2c-979d-49a2-82c2-c3789bd2449a,Bridges Fire,38.06231,-120.45233,Calaveras,75.17465287000124,4.728938870339874,104.27553966320238,2.7525883653629406,0.0
101,c7f05927-66a4-403c-9048-aeb42eca0211,Cleghorn Fire,34.287,-117.451,San Bernardino,0.04757956324537322,5.309195710571457,90.3821497645773,0.689499248610876,0.0
102,92af9783-eda9-4186-afe9-447f61a92636,Clover Fire,40.498332,-122.535496,Shasta,16.22507333992815,9.858450856821884,140.50418397009932,8.300442517217553,0.0
103,5015b3c2-2bae-4cce-9bf8-f1b25b0ce1e6,Plumas Lightning Complex (Hough),40.00842,-120.764666,Plumas,76.78227056636739,13.702193812435485,65.46070613257527,10.708894744932364,0.0
104,5421868e-52ba-4737-8169-325e0aa040e4,Shirley Fire,35.707,-118.588,Kern,75.5837786404588,12.921593102106472,174.30847135306064,3.7098399843083225,0.0
105,f21a41c6-0905-4531-9bdf-2456d0051eed,Burney Lightning Series (Warner Fire),40.5445,-121.3754,Shasta,78.05075438471034,43.30867762504503,116.86021244972207,20.573442730499565,0.0
106,f7358513-329f-4dba-8980-4cd3a19b469a,Sierra Fire,34.2,-117.417,San Bernardino,0.008824824002811761,1.1750373829648004,86.05457714208622,1.5290906802613016,0.0
107,956dbcf6-db40-4b61-b235-4ede14738f1e,Deer Fire,40.04263,-121.85397,Tehama,30.364747240137476,19.72800406088675,158.36535102594823,2.0762139081378024,0.0
108,b202bd85-c5ef-4bdf-8270-d556f95c3742,Gobblers Fire,34.302,-117.598,San Bernardino,10.902765682776952,4.895760647546719,82.94388857708562,10.268489971770629,0.0
109,a4de6058-c68c-4924-bfb5-dc8ecc3b54c0,Fish Fire,36.208,-118.444,Tulare,124.33268681080192,47.98063785853989,139.70134224027228,31.954135117517115,0.0
110,fea7802f-ba70-450a-9ad1-96e2751293a9,Empire Fire,38.89555,-120.84716,El Dorado,16.88397694467274,15.580591344579796,74.17168040443383,1.4618372531976451,0.0
111,b5109726-5e91-4c10-96f8-2a5bb72e5a59,Little Fire,33.642,-116.706,San Bernardino,30.933999645729255,17.81578532964062,85.21566306480065,4.038794483845883,0.0
112,b30ee931-f349-4d21-a38a-d346c516b104,Chestnut Fire,37.667295,-122.427285,San Mateo,2.8780570933262455,0.0,12.58269685569904,0.6469465526709626,406906.8612
113,e33b2d80-7fec-4470-9e79-440d349b0d95,Morgan Fire,37.90757,-121.882582,Contra Costa,13.436175370846575,3.0267817508828134,63.33535092048458,0.03926852150265264,0.0
114,d332a628-6290-4e91-b8d0-4dc663b80c38,Angora Fire,36.258,-118.459,Tulare,127.56572234501982,49.062355265692595,136.53847956566793,32.55230883138695,0.0
115,31f21c59-8a94-4b17-91aa-88ca14817162,Liveoak Fire,34.003151,-117.106075,San Bernardino,1.7525314184992826,1.5993824366894516,86.70057723134539,1.8442492048882722,0.0
116,eb5a3f2a-0c25-417a-af78-bb0d643247c7,Madre Fire,34.149,-117.908,Los Angeles,2.5254210881035783,0.0,54.01496701090255,1.273133708499039,1351187.3420999998
117,308ce8d5-67c8-4edb-9e2f-bf6295f98d7e,Davis Creek Complex,41.73325,-120.375,Modoc,166.34196293063263,28.27337874890949,28.78770556011669,0.003886557680012853,0.0
118,1476673c-df55-4c39-b117-d9d067f8a020,Tyler Fire,39.333401,-121.107022,Nevada,26.58220470493481,8.344932566880173,94.81236191913963,0.4030128424482327,0.0
119,dd374f36-e7cb-4a48-91ee-e8be101e0f88,Centerville Fire,39.731878,-121.713938,Butte,42.11775789589532,2.91387975307391,146.72705097690027,0.6881599215740923,0.0
120,0875cf4e-9948-45ed-a76d-d74564319b49,Rail Fire,41.569,-120.959,Modoc,114.37903543436438,34.0044481905529,47.02756119979465,3.97240251975319,0.0
121,5fb18d4d-213f-4d83-a179-daaf11939e78,Rim Fire,37.857,-120.086,Tuolumne,104.69439440523907,20.346157474709585,100.33703653023873,3.1950617143038653,0.0
122,f6f6fefa-ac4e-466f-815e-492416e37b98,Lyon Fire,32.710918,-116.746023,San Diego,13.666416248193674,9.3426152457256,15.90838079736651,3.6014954793088623,0.0
123,51e00abb-53d0-4014-9224-2a853b1d6bcf,Lakeshore Fire,38.9777,-122.683,Lake,50.26309754482046,0.0,75.65678457839665,5.77978065253159,5654.034299999999
124,ac469123-da14-4821-b824-c6cf66138514,Creek Fire,35.4393,-120.8358,San Luis Obispo,96.97342418445994,2.8773066541335064,10.215597968063141,0.5788057889549377,0.0
125,b20a2031-12c9-4e9c-9f44-ac82c26e6c66,Highland Fire,38.9252,-122.966,Mendocino,74.86056303384865,11.040760463526198,54.14717656107269,6.868458992308746,0.0
126,1f94fce5-49a5-4220-bc99-f003ab4d3e60,Putah Fire,38.628,-122.289,Napa,29.184606842890613,17.78275230916021,80.05215076184557,13.590861671979182,0.0
127,1460f2d9-853b-4901-bed3-ac196e00bb3a,Crane Fire,38.34599,-122.6503,Sonoma,43.57581268226498,0.9269740269954116,37.75721124847489,4.3127485955738205,0.0
128,9fb847ce-44c7-4a11-a733-a6cc82838671,DeLuz Fire,33.341,-117.3092,San Diego,13.364370523900444,0.38555379452076166,20.532209424551645,1.3075652195413443,0.0
129,d922e7c8-814a-412b-a40b-53072d0983ea,Summit Fire,39.439,-121.497,Butte,59.16819249288368,3.075444694822601,128.39492687687576,0.43489224314806935,0.0
130,9a110003-2f4c-4ac7-a3e5-b4e713f8d1fe,Baker Fire,33.7655,-117.6649,Orange,12.444094451612477,5.593006347846206,33.33935241061268,0.013411938409068049,0.0
131,0aa08938-eaab-4a60-8891-946197328f94,Capay Fire,38.67479,-122.08725,Yolo,11.743466728822458,4.832109696793208,98.25783473190846,10.256358520287051,0.0
132,29a2efda-c28f-4a41-9c6d-8cb8f763d464,Dersch Fire,40.483662,-122.140914,Shasta,13.191293413842722,10.749295459378233,168.81329022599994,3.863404039977966,0.0
133,587c03e3-4831-47c1-8c03-c08176e91b11,Toro Fire,35.457978,-120.751555,San Luis Obispo,90.3542629815305,5.288476923148374,17.87391956806322,0.04230544547369015,0.0
134,20ba8b6b-78d4-46a7-995b-d8fa38cbf3b8,Cantwell Fire,38.882214,-122.567525,Lake,45.95829597978737,3.3166115386490795,74.92338023134681,1.8861014268310103,0.0
135,79d476e5-0b4d-48e2-a105-2bba5c1140e9,Silverado Fire,38.382,-122.311,Napa,23.771448957364512,3.6782401605903847,66.72970598913503,0.018464305294993415,0.0
136,0adb968c-eb85-41c5-8e08-04c0ec386c79,Wheeler Fire,34.384,-119.13249,Ventura,44.758758389305015,4.921113549994388,24.76255747091813,2.8699789411566488,0.0
137,e9e43213-b2fc-47bc-92cd-117ccd6e4780,Retek Fire,39.0442,-123.1478,Mendocino,85.56243846221363,7.379040113979213,51.18275181403287,1.6537045127490855,0.0
138,b4bc1480-cbb8-4ef2-8d5f-88a496d21d10,McCabe Fire,38.8167,-122.8498,Sonoma,71.02086627572174,12.638256298671015,52.657177527891264,1.78817648462275,0.0
139,3f3e234c-04e1-4941-a79f-23ddc419bf59,Bruner Fire,39.0448,-122.7656,Lake,53.76075570277573,0.6007705132911515,75.99237532631278,2.3607207556385577,0.0
140,720f1d0a-81b7-4a00-85db-be3d9587ea3e,Dam Fire,38.9289,-122.5818,Lake,44.67298040238627,1.0774878943438684,77.50565865561711,0.0017392141157729552,0.0
141,7a168690-06e5-4056-97c8-73b834204744,Grant Fire,37.342186,-121.717706,Santa Clara,10.6846331769654,2.8409293146795793,57.60675021777691,1.3480362752034716,0.0
142,353e7df7-440c-4c41-a27c-b35bb1e2831c,Campbell Fire,40.134597,-121.790183,Tehama,36.52577351218091,26.786363970049223,152.76180359797038,10.079616708168077,0.0
143,1fe0ea01-23e8-47a1-8fbd-ced6cf655e4d,Colby Fire,34.1703,-117.8816,Los Angeles,5.463388609472859,0.5771656069662159,57.13371646416804,4.58292754006539,0.0
144,6d75c6a4-12cb-4f18-8951-f2737e980916,Red Fire,40.884415,-123.773779,Humboldt,112.63417950355125,19.92400340263121,36.4399663833538,0.017134513768354922,0.0
145,d529636e-33d0-484b-9c6f-093ba33736b7,Lake Fire,36.8266,-119.3415,Fresno,101.72863630764756,17.89298853240069,142.41084671132876,0.15095343601165034,0.0
146,a67fe9bc-b8ec-4ed1-a2e8-06623aab7039,Gun Fire,32.81,-116.49,San Diego,1.2489705019039816,20.09889880733832,24.50583329653831,1.5091267440659617,0.0
147,cb580f06-5d43-46aa-8b2c-f2b5a21eff02,Encinal Fire,36.6313,-121.4819,Monterey,64.87036172634164,10.842390554675948,46.3989073103397,0.4957474836439765,0.0
148,edff6f87-80b8-4c0d-8f6a-45c6e798b7fa,Van Buren Fire,33.5982,-116.1985,Riverside,13.004952556655486,3.2473204932284645,108.87679538433436,1.5699355461090903,0.0
149,1faad916-32b9-4cd0-94b8-dacfe71fa9f8,Bridges Fire,37.399,-118.352,Inyo,210.11676643921075,4.261806318616373,36.38034771851171,0.09630321662679671,0.0
150,13bfff2c-cb2f-4ed9-a7f8-6985646a2d5d,Etiwanda Fire,34.169346,-117.547374,San Bernardino,5.920491684296493,0.5719125826725172,74.86189705195196,0.3112490471356921,0.0
151,d5cb2477-6627-4ef6-bab1-d0eecc4ad12a,Jacumba Fire,32.665,-116.222,San Diego,0.3430938309384164,49.37978480142918,6.1246793526576155,1.6763159788068647,0.0
152,9e5ee790-ee7e-4b40-b300-7a3046901162,Bernardo Fire,33.003,-117.133,San Diego,4.662313258395097,0.04688419839042002,20.00718558293449,0.1798964447604269,0.0
